run_id,problem_name,time_to_solution,noise_param,tries,iterations,flips,order_of_colors,order_of_parallel_flips
1,uf5001.cnf,0.47620356269180775,0.5,0.0,1926.0,1926.0,[],[]
1,uf5002.cnf,,,,,,,
1,uf5003.cnf,0.0901058055460453,0.5,0.0,308.0,308.0,[],[]
1,uf5004.cnf,0.10224258992820978,0.5,0.0,329.0,329.0,[],[]
1,uf5005.cnf,0.02314466703683138,0.5,0.0,86.0,86.0,[],[]
1,uf5006.cnf,0.025629734620451927,0.5,0.0,83.0,83.0,[],[]
1,uf5007.cnf,0.17191572953015566,0.5,0.0,589.0,589.0,[],[]
1,uf5008.cnf,0.4175994545221329,0.5,0.0,1465.0,1465.0,[],[]
1,uf5009.cnf,1.5723970104008913,0.5,0.0,7782.0,7782.0,[],[]
1,uf50010.cnf,0.2589423833414912,0.5,0.0,840.0,840.0,[],[]
1,uf50011.cnf,0.2709971582517028,0.5,0.0,933.0,933.0,[],[]
1,uf50012.cnf,0.4152482654899359,0.5,0.0,1460.0,1460.0,[],[]
1,uf50013.cnf,0.241232686676085,0.5,0.0,835.0,835.0,[],[]
1,uf50014.cnf,0.17792071215808392,0.5,0.0,545.0,545.0,[],[]
1,uf50015.cnf,0.062294721603393555,0.5,0.0,198.0,198.0,[],[]
1,uf50016.cnf,0.048679410479962826,0.5,0.0,140.0,140.0,[],[]
1,uf50017.cnf,0.22348260041326284,0.5,0.0,755.0,755.0,[],[]
1,uf50018.cnf,0.050997369922697544,0.5,0.0,155.0,155.0,[],[]
1,uf50019.cnf,0.7061165869235992,0.5,0.0,2678.0,2678.0,[],[]
1,uf50020.cnf,0.01661590114235878,0.5,0.0,49.0,49.0,[],[]
1,uf50021.cnf,0.05465210322290659,0.5,0.0,162.0,162.0,[],[]
1,uf50022.cnf,0.2417869297787547,0.5,0.0,758.0,758.0,[],[]
1,uf50023.cnf,0.0929852956905961,0.5,0.0,253.0,253.0,[],[]
