run_id,problem_name,time_to_solution,noise_param,tries,iterations,flips,order_of_colors,order_of_parallel_flips
92,uf50034.cnf,0.03947302978485823,0.5,0.0,113.0,113.0,[],[]
92,uf50035.cnf,0.5347843766212463,0.5,0.0,2378.0,2378.0,[],[]
92,uf50036.cnf,0.26643002964556217,0.5,0.0,860.0,860.0,[],[]
92,uf50037.cnf,0.277610482648015,0.5,0.0,957.0,957.0,[],[]
92,uf50038.cnf,0.5011302763596177,0.5,0.0,2231.0,2231.0,[],[]
92,uf50039.cnf,0.020254148170351982,0.5,0.0,55.0,55.0,[],[]
92,uf50040.cnf,0.03599540330469608,0.5,0.0,141.0,141.0,[],[]
92,uf50041.cnf,0.020762239582836628,0.5,0.0,84.0,84.0,[],[]
92,uf50042.cnf,0.13842214364558458,0.5,0.0,422.0,422.0,[],[]
92,uf50043.cnf,0.0271644601598382,0.5,0.0,103.0,103.0,[],[]
92,uf50044.cnf,0.10098141338676214,0.5,0.0,272.0,272.0,[],[]
92,uf50045.cnf,0.17723642103374004,0.5,0.0,543.0,543.0,[],[]
92,uf50046.cnf,0.03709091804921627,0.5,0.0,134.0,134.0,[],[]
92,uf50047.cnf,0.7316201319918036,0.5,0.0,3377.0,3377.0,[],[]
92,uf50048.cnf,0.20961357653141022,0.5,0.0,682.0,682.0,[],[]
92,uf50049.cnf,0.758545221760869,0.5,0.0,3904.0,3904.0,[],[]
92,uf50050.cnf,0.10253413207828999,0.5,0.0,327.0,327.0,[],[]
92,uf50051.cnf,0.19966109935194254,0.5,0.0,605.0,605.0,[],[]
92,uf50052.cnf,0.13490351848304272,0.5,0.0,453.0,453.0,[],[]
92,uf50053.cnf,0.9407593356445432,0.5,0.0,4606.0,4606.0,[],[]
92,uf50054.cnf,0.07908982876688242,0.5,0.0,261.0,261.0,[],[]
92,uf50055.cnf,0.012799141928553581,0.5,0.0,36.0,36.0,[],[]
92,uf50056.cnf,0.12720989994704723,0.5,0.0,397.0,397.0,[],[]
92,uf50057.cnf,0.11622336786240339,0.5,0.0,350.0,350.0,[],[]
92,uf50058.cnf,0.15483460295945406,0.5,0.0,525.0,525.0,[],[]
92,uf50059.cnf,0.06830955762416124,0.5,0.0,191.0,191.0,[],[]
92,uf50060.cnf,,,,,,,
92,uf50061.cnf,0.0799061730504036,0.5,0.0,238.0,238.0,[],[]
92,uf50062.cnf,0.04852553363889456,0.5,0.0,158.0,158.0,[],[]
92,uf50063.cnf,0.49608766194432974,0.5,0.0,2131.0,2131.0,[],[]
92,uf50064.cnf,0.07617401517927647,0.5,0.0,226.0,226.0,[],[]
92,uf50065.cnf,0.031778632663190365,0.5,0.0,95.0,95.0,[],[]
92,uf50066.cnf,0.019919694401323795,0.5,0.0,66.0,66.0,[],[]
92,uf50067.cnf,0.9906047154217958,0.5,0.0,5173.0,5173.0,[],[]
92,uf50068.cnf,0.08220329508185387,0.5,0.0,250.0,250.0,[],[]
92,uf50069.cnf,0.2349394280463457,0.5,0.0,749.0,749.0,[],[]
92,uf50070.cnf,0.15109240543097258,0.5,0.0,516.0,516.0,[],[]
92,uf50071.cnf,0.38038761634379625,0.5,0.0,1717.0,1717.0,[],[]
92,uf50072.cnf,0.28154694102704525,0.5,0.0,1129.0,1129.0,[],[]
92,uf50073.cnf,,,,,,,
92,uf50074.cnf,0.02777087315917015,0.5,0.0,97.0,97.0,[],[]
92,uf50075.cnf,0.9712013425305486,0.5,0.0,4664.0,4664.0,[],[]
92,uf50076.cnf,0.027020529843866825,0.5,0.0,94.0,94.0,[],[]
