run_id,problem_name,time_to_solution,noise_param,tries,iterations,flips,order_of_colors,order_of_parallel_flips
2,uf50060.cnf,,,,,,,
2,uf50061.cnf,,,,,,,
2,uf50062.cnf,,,,,,,
2,uf50063.cnf,,,,,,,
2,uf50064.cnf,,,,,,,
2,uf50065.cnf,,,,,,,
2,uf50066.cnf,,,,,,,
2,uf50067.cnf,,,,,,,
2,uf50068.cnf,25.342809821479023,0.5,0.0,700.0,204.0,[],[]
2,uf50069.cnf,,,,,,,
2,uf50070.cnf,,,,,,,
2,uf50071.cnf,,,,,,,
2,uf50072.cnf,,,,,,,
2,uf50073.cnf,,,,,,,
2,uf50074.cnf,,,,,,,
2,uf50075.cnf,,,,,,,
2,uf50076.cnf,,,,,,,
2,uf50077.cnf,,,,,,,
2,uf50078.cnf,,,,,,,
2,uf50079.cnf,17.602679970674217,0.5,0.0,343.0,133.0,[],[]
2,uf50080.cnf,,,,,,,
2,uf50081.cnf,,,,,,,
2,uf50082.cnf,,,,,,,
2,uf50083.cnf,,,,,,,
2,uf50084.cnf,,,,,,,
2,uf50085.cnf,,,,,,,
2,uf50086.cnf,,,,,,,
2,uf50087.cnf,,,,,,,
2,uf50088.cnf,,,,,,,
2,uf50089.cnf,,,,,,,
2,uf50090.cnf,,,,,,,
2,uf50091.cnf,32.1968784481287,0.5,0.0,936.0,266.0,[],[]
2,uf50092.cnf,,,,,,,
2,uf50093.cnf,,,,,,,
2,uf50094.cnf,,,,,,,
2,uf50095.cnf,,,,,,,
2,uf50096.cnf,,,,,,,
2,uf50097.cnf,,,,,,,
2,uf50098.cnf,,,,,,,
2,uf50099.cnf,,,,,,,
2,uf500100.cnf,,,,,,,
3,uf5001.cnf,,,,,,,
3,uf5002.cnf,,,,,,,
3,uf5003.cnf,,,,,,,
3,uf5004.cnf,,,,,,,
3,uf5005.cnf,,,,,,,
3,uf5006.cnf,,,,,,,
3,uf5007.cnf,,,,,,,
3,uf5008.cnf,,,,,,,
3,uf5009.cnf,,,,,,,
3,uf50010.cnf,,,,,,,
3,uf50011.cnf,,,,,,,
3,uf50012.cnf,13.773434494622052,0.5,0.0,215.0,119.0,[],[]
3,uf50013.cnf,,,,,,,
3,uf50014.cnf,,,,,,,
3,uf50015.cnf,,,,,,,
3,uf50016.cnf,,,,,,,
3,uf50017.cnf,,,,,,,
3,uf50018.cnf,,,,,,,
3,uf50019.cnf,,,,,,,
3,uf50020.cnf,,,,,,,
3,uf50021.cnf,,,,,,,
3,uf50022.cnf,,,,,,,
3,uf50023.cnf,,,,,,,
3,uf50024.cnf,,,,,,,
3,uf50025.cnf,,,,,,,
3,uf50026.cnf,,,,,,,
3,uf50027.cnf,,,,,,,
3,uf50028.cnf,9.927284990437329,0.5,0.0,285.0,83.0,[],[]
3,uf50029.cnf,,,,,,,
3,uf50030.cnf,,,,,,,
3,uf50031.cnf,,,,,,,
3,uf50032.cnf,,,,,,,
3,uf50033.cnf,,,,,,,
3,uf50034.cnf,2.6568644270300865,0.5,0.0,35.0,29.0,[],[]
3,uf50035.cnf,,,,,,,
3,uf50036.cnf,,,,,,,
3,uf50037.cnf,,,,,,,
3,uf50038.cnf,,,,,,,
3,uf50039.cnf,,,,,,,
3,uf50040.cnf,,,,,,,
3,uf50041.cnf,,,,,,,
3,uf50042.cnf,,,,,,,
3,uf50043.cnf,,,,,,,
3,uf50044.cnf,,,,,,,
3,uf50045.cnf,,,,,,,
3,uf50046.cnf,22.117034145630896,0.5,0.0,633.0,168.0,[],[]
3,uf50047.cnf,,,,,,,
3,uf50048.cnf,,,,,,,
3,uf50049.cnf,,,,,,,
3,uf50050.cnf,,,,,,,
3,uf50051.cnf,3.4782631704583764,0.5,0.0,67.0,30.0,[],[]
3,uf50052.cnf,,,,,,,
3,uf50053.cnf,,,,,,,
3,uf50054.cnf,,,,,,,
3,uf50055.cnf,,,,,,,
3,uf50056.cnf,,,,,,,
3,uf50057.cnf,,,,,,,
3,uf50058.cnf,,,,,,,
3,uf50059.cnf,,,,,,,
3,uf50060.cnf,,,,,,,
3,uf50061.cnf,,,,,,,
3,uf50062.cnf,,,,,,,
3,uf50063.cnf,,,,,,,
3,uf50064.cnf,,,,,,,
3,uf50065.cnf,,,,,,,
3,uf50066.cnf,,,,,,,
3,uf50067.cnf,,,,,,,
3,uf50068.cnf,,,,,,,
3,uf50069.cnf,,,,,,,
